arrival_1,departure_1,socDelta_1,arrival_2,departure_2,socDelta_2,arrival_3,departure_3,socDelta_3,arrival_4,departure_4,socDelta_4,arrival_5,departure_5,socDelta_5,arrival_6,departure_6,socDelta_6,arrival_7,departure_7,socDelta_7,arrival_8,departure_8,socDelta_8,arrival_9,departure_9,socDelta_9,arrival_10,departure_10,socDelta_10,arrival_11,departure_11,socDelta_11,arrival_12,departure_12,socDelta_12,arrival_13,departure_13,socDelta_13,arrival_14,departure_14,socDelta_14,arrival_15,departure_15,socDelta_15,arrival_16,departure_16,socDelta_16,percentInHub,nRoute,maxDelta
0,17999,-61.303711726594,71136,72674,-63.354926991296,76152,77948,-8.17802635520599,82799,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.8587962962963,4,-63.354926991296
0,20421,-77.862624991628,27909,29456,-81.484723428158,37009,38368,-78.267052724845,45932,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.8368055555556,4,-81.484723428158
0,17999,-4.74423415645998,36973,38407,-77.921579916288,45967,47433,-79.375424633419,57013,58236,-77.844292476835,66110,67242,-77.833153899144,74830,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.3055555555556,6,-79.375424633419
0,20470,-77.805620082695,27853,29379,-77.831490112269,36943,38387,-77.89353123015,45914,47625,-32.098647384099,50272,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.9251050335066,5,-77.89353123015
0,20444,-78.459327500628,27978,29447,-77.834088377557,37017,38393,-77.783722426562,45895,47606,-77.883362918973,56997,58273,-77.8563218617523,65867,67228,-77.8446446712558,74758,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.4618055555556,7,-78.459327500628
0,17999,-57.062700835026,36961,38417,-75.707995339617,46078,47935,-73.737763787643,56963,58371,-75.782159940694,65981,67307,-11.161008394809,82799,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.9988425925926,6,-75.782159940694
0,17999,-10.492614730761,37431,38309,-79.663084835056,46125,47157,-78.730091150192,55139,56142,-78.623026214034,64338,65153,-78.688445563077,73098,74236,-65.5524547576625,78084,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.0891203703704,7,-79.663084835056
0,20191,-78.636092587311,27904,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.0730199881946,2,-78.636092587311
0,17999,-32.565317330558,61295,62118,-77.739571159416,69450,70760,-77.675755756213,78199,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.7928240740741,4,-77.739571159416
0,17999,-13.066090325239,33130,34710,-77.719571763952,42246,43695,-77.772235138911,51473,53004,-78.963596686504,60666,61829,-77.890482745547,69427,70896,-78.7216681170354,78424,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.3877314814815,7,-78.963596686504
0,17999,-13.638274606029,19099,20777,-22.911378676321,22956,24297,-23.132717424301,26575,27884,-22.939765075772,30537,32336,-22.90613217753,35041,36967,-22.981259841412,39363,41333,-22.823780878049,44218,45959,-22.48793041064,48359,50471,-23.242595799377,53131,55073,-23.156294793964,57784,59454,-23.022090331164,62312,63948,-23.155433581,66811,68533,-22.830269334382,70913,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,62.8842592592593,14,-23.242595799377
0,17999,-60.439447550285,38660,40196,-77.85181492079,47723,49151,-76.57446793193,56935,58118,-78.319084458712,65820,67185,-78.1858034871361,74764,86400,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.6793981481482,6,-78.319084458712
